Date,Open,High,Low,Close,Volume,Adj Close
1/9/2007,12424.76953,12466.42969,12369.16992,12416.59961,225190000,12416.59961
1/8/2007,12392.00977,12445.91992,12337.37012,12423.49023,223500000,12423.49023
1/5/2007,12480.04981,12480.12988,12365.41016,12398.00977,235220000,12398.00977
1/4/2007,12473.16016,12510.41016,12403.86035,12480.69043,259060000,12480.69043
1/3/2007,12459.54004,12580.34961,12404.82031,12474.51953,327200000,12474.51953
12/29/2006,12500.48047,12526.03027,12451.12988,12463.15039,161560000,12463.15039
12/28/2006,12510.57031,12529.87988,12478.12988,12501.51953,126740000,12501.51953
12/27/2006,12408.42969,12519.21973,12407.79004,12510.57031,143650000,12510.57031
12/26/2006,12341.94043,12418.2002,12337.04981,12407.62988,110210000,12407.62988
12/22/2006,12413.08008,12420.20996,12341.7002,12343.21973,143650000,12343.21973
12/21/2006,12461.62012,12483.73047,12396.00977,12421.25,192090000,12421.25
12/20/2006,12471.32031,12498.46973,12456.58008,12463.87012,193300000,12463.87012
12/19/2006,12439.50977,12491.91016,12397.61035,12471.32031,233450000,12471.32031
12/18/2006,12446.24023,12490.7002,12428.94043,12441.26953,237310000,12441.26953
12/15/2006,12417.95996,12486.29981,12417.87988,12445.51953,417750000,12445.51953
12/14/2006,12317.5,12431.25977,12307.00977,12416.75977,253900000,12416.75977
12/13/2006,12312.70996,12368.61035,12301.55957,12317.5,213520000,12317.5
12/12/2006,12328.24023,12333.91992,12252.04981,12315.58008,248140000,12315.58008
12/11/2006,12306.20996,12354.58984,12297.62988,12328.48047,213850000,12328.48047
12/8/2006,12278.41016,12332.87988,12243.08008,12307.49023,240800000,12307.49023
12/7/2006,12310.12988,12360.75977,12264.46973,12278.41016,251340000,12278.41016
12/6/2006,12328.71973,12335.4502,12294.83008,12309.25,220840000,12309.25
12/5/2006,12283.69043,12335.37012,12276.08008,12331.59961,233170000,12331.59961
12/4/2006,12195.57031,12309.96973,12195.57031,12283.84961,270630000,12283.84961
12/1/2006,12220.96973,12248.04004,12089.98047,12194.12988,275410000,12194.12988
11/30/2006,12226.73047,12275.12012,12162.48047,12221.92969,294890000,12221.92969
11/29/2006,12134.40039,12240.66992,12134.40039,12226.73047,219270000,12226.73047
11/28/2006,12118.94043,12149.19043,12072.59961,12136.4502,222630000,12136.4502
11/27/2006,12279.12988,12279.53027,12110.80957,12121.70996,236740000,12121.70996
11/24/2006,12321.70996,12324.11035,12258.86035,12280.16992,77630000,12280.16992
11/22/2006,12321.91016,12361,12302.75977,12326.9502,177740000,12326.9502
11/21/2006,12312.12988,12339.84961,12296.03027,12321.58984,216660000,12321.58984
11/20/2006,12340.70996,12355.23047,12302.51953,12316.54004,228960000,12316.54004
11/17/2006,12304.62012,12342.55957,12277.40039,12342.55957,285110000,12342.55957
11/16/2006,12250.04981,12325.91016,12250.04981,12305.82031,223350000,12305.82031
11/15/2006,12214.37012,12291.73047,12205.75977,12251.70996,258840000,12251.70996
11/14/2006,12132.44043,12228.00977,12084.96973,12218.00977,255300000,12218.00977
11/13/2006,12097.7002,12164.7002,12084.80957,12131.87988,194050000,12131.87988
11/10/2006,12102.74023,12127.08008,12074.00977,12108.42969,204440000,12108.42969
11/9/2006,12174.7002,12187.03027,12090.09961,12103.29981,275340000,12103.29981
11/8/2006,12147.37988,12193.75,12102.90039,12176.54004,252650000,12176.54004
11/7/2006,12104.75,12196.32031,12101.05957,12156.76953,222400000,12156.76953
11/6/2006,11985.16016,12117.70996,11984.75977,12105.54981,211250000,12105.54981
11/3/2006,12018.29981,12061.51953,11965.30957,11986.04004,197740000,11986.04004
11/2/2006,12023.98047,12032.54981,11979,12018.54004,222140000,12018.54004
11/1/2006,12080.25,12123.95996,12007.16992,12031.01953,245720000,12031.01953
10/31/2006,12086.17969,12113.38965,12025.33984,12080.73047,277410000,12080.73047
10/30/2006,12089.13965,12117.23047,12049.91992,12086.5,206240000,12086.5
10/27/2006,12164.78027,12164.86035,12073.53027,12090.25977,277340000,12090.25977
10/26/2006,12134.83984,12167.01953,12096.09961,12163.66016,237150000,12163.66016
10/25/2006,12127.24023,12147.96973,12081.76953,12134.67969,238470000,12134.67969
10/24/2006,12116.50977,12133.79981,12079.04981,12127.87988,257650000,12127.87988
10/23/2006,12116.50977,12125.16016,11971.79004,12116.91016,288780000,12116.91016
10/20/2006,12013.00977,12048.87012,11941.94043,12002.37012,313840000,12002.37012
10/19/2006,11988.91992,12027.74023,11966.91016,12011.73047,260150000,12011.73047
10/18/2006,11947.62012,12049.50977,11947.62012,11992.67969,344650000,11992.67969
10/17/2006,11977.40039,11979.08008,11887.19043,11950.01953,238130000,11950.01953
10/16/2006,11961.30957,11997.25,11945.54004,11980.59961,271740000,11980.59961
10/13/2006,11947.21973,11960.50977,11908.79981,11960.50977,295100000,11960.50977
10/12/2006,11854.12988,11959.62988,11854.04981,11947.7002,291010000,11947.7002
10/11/2006,11865.49023,11875.98047,11794.16992,11852.12988,256040000,11852.12988
10/10/2006,11857.73047,11877.90039,11829.70996,11867.16992,227210000,11867.16992
10/9/2006,11849.55957,11872.94043,11813.21973,11857.80957,177940000,11857.80957
10/6/2006,11865.49023,11865.57031,11800.5,11850.20996,242980000,11850.20996
10/5/2006,11844.37988,11870.05957,11821.23047,11866.69043,253550000,11866.69043
10/4/2006,11722.94043,11851.25,11707.49023,11850.61035,281860000,11850.61035
10/3/2006,11670.11035,11758.9502,11653.05957,11727.33984,230570000,11727.33984
10/2/2006,11678.99023,11726.94043,11658.66016,11670.34961,198010000,11670.34961
9/29/2006,11718.04981,11741.99023,11677.79004,11679.07031,216040000,11679.07031
9/28/2006,11689.40039,11728.45996,11660.41992,11718.4502,236500000,11718.4502
9/27/2006,11670.19043,11720.76953,11659.62012,11689.24023,296890000,11689.24023
9/26/2006,11575.73047,11670.26953,11567.65039,11669.38965,283670000,11669.38965
9/25/2006,11509.29981,11616.48047,11486,11575.80957,267990000,11575.80957
9/22/2006,11532.91016,11533.07031,11474.55957,11508.09961,198480000,11508.09961
9/21/2006,11611.66992,11630.55957,11501.76953,11533.23047,241370000,11533.23047
9/20/2006,11542.28027,11628.87988,11542.2002,11613.19043,226390000,11613.19043
9/19/2006,11554.59961,11562.04981,11480.55957,11540.91016,178880000,11540.91016
9/18/2006,11559.96973,11588.37988,11528.11035,11555,192680000,11555
9/15/2006,11528.75,11613.50977,11528.75,11560.76953,365450000,11560.76953
9/14/2006,11543.40039,11549.08008,11495.37012,11527.38965,203780000,11527.38965
9/13/2006,11487.69043,11567.25,11476.16016,11543.32031,214190000,11543.32031
9/12/2006,11396.83984,11512.98047,11395.70996,11498.08984,237300000,11498.08984
9/11/2006,11389.87012,11421.25,11342.16992,11396.83984,216000000,11396.83984
9/8/2006,11332.24023,11402.83984,11331.04004,11392.11035,161650000,11392.11035
9/7/2006,11405.16016,11405.24023,11323.83984,11331.44043,213670000,11331.44043
9/6/2006,11466.23047,11466.23047,11395.15039,11406.2002,190990000,11406.2002
9/5/2006,11461.83008,11488.16992,11438.05957,11469.28027,184960000,11469.28027
9/1/2006,11382.75,11476.48047,11382.75,11464.15039,168010000,11464.15039
8/31/2006,11383.46973,11405.32031,11369.78027,11381.15039,156960000,11381.15039
8/30/2006,11365.98047,11407.08008,11355.69043,11382.91016,180100000,11382.91016
8/29/2006,11352.65039,11379.54981,11299.58008,11369.94043,198620000,11369.94043
8/28/2006,11285.33008,11387.79004,11273.49023,11352.00977,180810000,11352.00977
8/25/2006,11301.21973,11317.42969,11260.28027,11284.04981,150200000,11284.04981
8/24/2006,11297.82031,11334.71973,11273.88965,11304.45996,170710000,11304.45996
8/23/2006,11337.12012,11370.82031,11264.04004,11297.90039,170410000,11297.90039
8/22/2006,11344.41016,11383.70996,11303.33984,11339.83984,213690000,11339.83984
