121600,台北市,麟光,台北市大安區臥龍街252號及252-1號
121622,台北市,玉德,台北市南港區玉成街150號1樓
121655,台北市,福權,台北市中山區民權東路二段96號98號1樓
121770,台北市,國館,台北市大安區光復南路240巷25號
121987,台北市,牯嶺,台北市中正區廈門街99巷19-2號1樓
122186,台北市,總部,台北市信義區東興路67號1樓
122212,台北市,崇德,台北市信義區崇德街104號106號1樓
122289,台北市,新東帝,台北市大安區敦化南路二段99號1樓
122430,台北市,金龍,台北市內湖區內湖路二段407號409號411號1樓
122452,台北市,克里斯,台北市內湖區五分街33號35號1樓
122463,台北市,三德,台北市大同區承德路三段55號57號1樓
122522,台北市,博美,台北市中正區武昌街一段45號1樓
123123,台北市,清圳,台北市內湖區東湖路113巷88號
123260,台北市,柯鑫,台北市中山區中山北路二段11巷3號1樓
125602,台北市,龍門,台北市大安區和平東路二段18號
125967,台北市,龍廣,台北市萬華區廣州街148號
127505,台北市,福湖,台北市內湖區內湖路一段411巷17號19弄1號
127516,台北市,經貿,台北市南港區三重路19號1樓
127550,台北市,辛亥站,台北市文山區辛亥路四段132號
127620,台北市,建安,台北市大安區敦化南路一段187巷29號
127631,台北市,安居,台北市大安區安居街33號
127723,台北市,東暉,台北市信義區忠孝東路四段514號
127790,台北市,重南,台北市中正區武昌街一段1-2號1樓
127826,台北市,文林,台北市士林區大北路14號16號1樓
128025,台北市,鑫越,台北市中山區南京西路12巷9號1樓
128036,台北市,新工農,台北市信義區忠孝東路五段236巷6-3號8號1樓
128058,台北市,技安,台北市大安區和平東路三段97號
128069,台北市,歡唱,台北市中山區林森北路310巷10號1樓
128070,台北市,紹興,台北市中正區紹興北街37號1樓
128287,台北市,新景美,台北市文山區木新路三段179號181號
128302,台北市,丹陽,台北市中正區杭州南路一段83號
128335,台北市,統勝,台北市北投區自強街82號
128494,台北市,稻埕,台北市大同區南京西路436號1F
128542,台北市,中興,台北市信義區基隆路二段22號
128807,台北市,德行,台北市士林區忠誠路二段7號1樓
128818,台北市,安遠,台北市北投區致遠二路149號
128874,台北市,中陽,台北市北投區中央北路三段55號57號1樓
129095,台北市,寶昌,台北市萬華區寶興街186號
129110,台北市,青島,台北市中正區青島東路4號
129350,台北市,黎元,台北市大安區臥龍街188巷1號
129372,台北市,天美,台北市士林區天母東路8巷98號
130132,台北市,敦厚,台北市信義區永吉路30巷168弄1號1樓
130361,台北市,昆福,台北市萬華區昆明街30-1號30-2號1樓
130394,台北市,吉林,台北市中山區吉林路209號1樓2樓
130637,台北市,振興醫,台北市北投區振興街45號B1
130796,台北市,杭信,台北市中正區信義路二段15號1樓
131294,台北市,新天強,台北市士林區克強路11及11-1號1樓
131401,台北市,士正,台北市士林區中正路301號1樓
131593,台北市,錢京,台北市松山區敦化北路100號1樓
131674,台北市,濱江,台北市中山區龍江路356巷39及41號1樓
131799,台北市,成都,台北市萬華區成都路96號1樓
131984,台北市,三樂,台北市士林區劍潭路21號1樓
131995,台北市,六條通,台北市中山區林森北路107巷15號1樓
132493,台北市,復北,台北市中山區復興北路164號1樓
132574,台北市,新士林,台北市士林區大東路123號125號1樓
132909,台北市,太學,台北市士林區華岡路45之1號1樓
132976,台北市,和碩,台北市北投區立功街76號1樓
132998,台北市,胡適,台北市南港區研究院路二段94號96號98巷1號
135012,台北市,統誠,台北市信義區松高路11號B2樓
135078,台北市,凱松,台北市南港區八德路四段778號780號
135089,台北市,明塑,台北市松山區民生東路四段54號之2一樓
135104,台北市,碧綠,台北市內湖區內湖路三段59巷1號61號63號
135229,台北市,漢神,台北市文山區景中街45號1樓
135241,台北市,永信,台北市信義區永吉路30巷103號
135296,台北市,仁金,台北市中正區仁愛路二段39號39-1號
135414,台北市,承富,台北市士林區承德路四段39號
135425,台北市,松捷,台北市信義區忠孝東路五段1之6號
135492,台北市,信安,台北市大安區大安路一段218號
135528,台北市,興北,台北市文山區興隆路三段108號
135562,台北市,麟運,台北市信義區和平東路三段461號1樓
135610,台北市,福源,台北市松山區新東街60巷16號18號1樓
135643,台北市,松航,台北市松山區敦化北路340-9號
135872,台北市,漢慶,台北市中正區漢口街一段82號1樓
135942,台北市,萊福,台北市信義區林口街48號
135975,台北市,加賀屋,台北市北投區溫泉路73巷5號地下二樓之1
136118,台北市,翔運,台北市中山區中山北路二段44巷2號1樓
136129,台北市,江陵,台北市中山區一江街23號1樓
136141,台北市,北投,台北市北投區中和街222號
136222,台北市,金湖,台北市內湖區文湖街83號1樓
136406,台北市,六福,台北市萬華區漢口街二段73號1樓
136565,台北市,濟新,台北市中正區濟南路二段50號
136705,台北市,復維,台北市大安區復興南路二段17號
136716,台北市,光復,台北市信義區光復南路471號
136783,台北市,松泰,台北市信義區松山路11號1樓
136831,台北市,雙連,台北市大同區民生西路176號
136842,台北市,長新,台北市中山區長安東路一段75號1樓
137052,台北市,延年,台北市大同區延平北路三段61-5號
137100,台北市,瑞江,台北市內湖區瑞陽里江南街71巷16弄76號
137111,台北市,金聯發,台北市內湖區內湖路三段141巷7號
137144,台北市,麥田,台北市中山區晴光里中山北路三段47號
138169,台北市,泉北,台北市北投區溫泉路70號
138170,台北市,泉源,台北市北投區泉源路30號地下一樓
138206,台北市,國旺,台北市中山區南京東路一段132巷8號
138446,台北市,忠順,台北市文山區忠順街一段26巷15號
138583,台北市,市大,台北市松山區市民大道路四段105號
138815,台北市,聯成,台北市南港區聯成里昆陽街150-1號150-3號
139003,台北市,友成,台北市士林區社中街211號1樓
139140,台北市,知心,台北市北投區知行路185號1樓
140210,台北市,中坡,台北市南港區中坡南路47號1樓
140276,台北市,征東,台北市松山區新東街15巷1號
140416,台北市,新承德,台北市士林區承德路四段30號
140689,台北市,錢忠,台北市大安區忠孝東路四段26巷5號
140955,台北市,建龍,台北市中山區龍江路239號1樓
141051,台北市,佳佳,台北市中山區民生東路二段157號
141604,台北市,金和,台北市北投區中和街314號316號1樓
141992,台北市,健一,台北市松山區健康路11號
142814,台北市,龍京,台北市中山區龍江路104號1樓
142870,台北市,華技,台北市南港區研究院路三段72號74號1樓
142917,台北市,鑫貿,台北市南港區經貿二路168號4樓
143172,台北市,環湖,台北市內湖區環山路一段70號
143253,台北市,頂好,台北市大安區仁愛路四段79號1號
143655,台北市,秋葉原,台北市中正區市民大道三段2號B2樓
143666,台北市,明日,台北市萬華區成都路27巷1號1樓
143677,台北市,長峰,台北市大同區長安西路45之2號47號1樓
143965,台北市,延民,台北市大同區民族西路246號248號1樓
144290,台北市,富陽,台北市大安區和平東路三段298號300號1樓
144315,台北市,忠林,台北市信義區忠孝東路五段470號1樓
144326,台北市,港泰,台北市南港區忠孝東路七段359號1樓
144636,台北市,新光,台北市信義區松高路12號B1樓
144669,台北市,德鄰,台北市信義區松德路127號129號1樓
144795,台北市,中貿,台北市南港區經貿二路186號2樓
146355,台北市,士鑽,台北市士林區文林路102號B1
146850,台北市,建錦,台北市中山區建國北路二段127號1樓B1樓
146931,台北市,濟南,台北市大安區濟南路三段12號1樓
147141,台北市,敦信,台北市大安區仁愛路四段122巷50號1樓
147299,台北市,松義,台北市信義區松德路271號
148052,台北市,青園,台北市萬華區青年路18號1樓
148100,台北市,向揚,台北市南港區向陽路166號1樓
148133,台北市,鑫安江,台北市中山區長安東路二段178號178-1號1樓
148144,台北市,松盛,台北市中山區南京東路二段115巷1號
148236,台北市,新南,台北市中正區新生南路一段126-7號
148292,台北市,權松,台北市中山區松江路363號
148339,台北市,詠樂,台北市大同區南京西路233巷15號17號1.2樓
148524,台北市,丹樺,台北市士林區文林路530號
148579,台北市,東吉,台北市松山區民生東路五段100號
148580,台北市,新西華,台北市中山區民生東路三段31號
148591,台北市,新廈門,台北市中正區廈門街42號46號
148683,台北市,萬隆站,台北市文山區羅斯福路五段249號1樓
148764,台北市,欣漢華,台北市中正區中華路一段41號1樓
149022,台北市,克難,台北市萬華區萬青街168號
149125,台北市,華電,台北市大安區通化街177號
149321,台北市,新起,台北市萬華區長沙街二段87號1樓
149402,台北市,政戰,台北市北投區中央北路二段15號17號
149413,台北市,鑫華福,台北市中正區懷寧街30號32號1樓
149446,台北市,中寧,台北市萬華區中華路二段602-1-2號一樓
149549,台北市,德東,台北市士林區德行東路262號1樓
149583,台北市,鑫台北,台北市中正區黎明里忠孝西路一段35號一樓
149594,台北市,新萬盛,台北市文山區羅斯福路五段21號1樓
149675,台北市,園舺,台北市萬華區西園路二段140巷52號
149697,台北市,三興,台北市信義區吳興街156巷2弄2號4號1樓
149789,台北市,森北,台北市中山區林森北路108號1樓2樓
151117,台北市,國雙,台北市萬華區新忠里西藏路125巷17號
151335,台北市,仁和,台北市信義區正和里光復南路419巷41號
151416,台北市,葫蘆,台北市士林區延平北路五段134號134-2號1樓
151911,台北市,臨江,台北市大安區安和路二段67號
153216,台北市,北醫大,台北市信義區吳興街250號1樓
153238,台北市,芝山,台北市士林區福華路126號1樓
153250,台北市,鑫寶,台北市萬華區寶興街 43號45號1樓
153261,台北市,華齡,台北市士林區華齡街17巷2號4號1樓
153294,台北市,台金,台北市信義區市府路45號B1之53
153308,台北市,萬長,台北市萬華區東園街78號1樓
153319,台北市,大台,台北市大安區羅斯福路三段283巷14弄16號1樓
154297,台北市,葫東,台北市士林區延平北路五段228號230號1樓
154482,台北市,羅館,台北市中正區羅斯福路三段316巷16號1樓
154507,台北市,民東,台北市內湖區民權東路六段82號1樓
155083,台北市,鑫復,台北市大安區信義路三段178號1樓
155223,台北市,蘭雅,台北市士林區德行東路6之2號1樓
155418,台北市,延華,台北市大同區延平北路一段89號91號93號1樓
155496,台北市,公岩,台北市北投區公館路259號1樓
155577,台北市,兒醫,台北市中正區青島西路7號1樓
158118,台北市,國醫,台北市內湖區成功路二段325號1樓
158303,台北市,名寶,台北市內湖區民權東路六段180巷17號19號
158509,台北市,信義,台北市大安區信義路四段265巷12弄1號
158657,台北市,鑫輝煌,台北市內湖區東湖路119巷49弄2號1樓
158738,台北市,信林,台北市信義區虎林街222巷7號9號1樓
158772,台北市,萬芳醫,台北市文山區興隆路三段111號
158853,台北市,龍山,台北市萬華區康定路203號205號1樓
158864,台北市,千成,台北市中正區林森南路4號之3
158912,台北市,里昂,台北市內湖區瑞光路406號1樓
158923,台北市,北體,台北市松山區北寧路66號
158956,台北市,泰利,台北市大安區仁愛路四段266巷15弄22號
159236,台北市,林北,台北市中山區民生東路一段46號46-1號1樓
159269,台北市,松錢,台北市信義區松隆路192號194號1樓
159292,台北市,達人,台北市內湖區內湖路二段249號251號
159340,台北市,台場,台北市松山區八德路三段20-2號
159384,台北市,港興,台北市南港區興華路119號121號123號125號
159454,台北市,瑞東,台北市內湖區洲子街102號1樓
159513,台北市,成美,台北市內湖區新明路317號
160074,台北市,東勢,台北市松山區南京東路四段133巷6弄1號
160247,台北市,大永,台北市中山區明水路581巷15號1樓
161217,台北市,新劍潭,台北市士林區福港街246號
161402,台北市,延新,台北市松山區延壽街99號1樓
161549,台北市,福陽,台北市士林區延平北路五段269號271號1樓
162221,台北市,護專,台北市北投區振興街31號
162438,台北市,鑫寧,台北市大同區民生西路214號216號1樓
162885,台北市,明華,台北市北投區明德路99號
162977,台北市,萬大,台北市萬華區萬大路245號247號1樓
163464,台北市,新晴光,台北市中山區雙城街30號1樓
163659,台北市,金宴,台北市中山區建國北路二段151巷8號1樓
163707,台北市,芝玉,台北市士林區忠義街121號
163822,台北市,瑞湖,台北市內湖區江南街128號
164179,台北市,首都,台北市松山區南京東路四段51號之2
164216,台北市,凱悅,台北市信義區基隆路一段398號1樓
164445,台北市,朝福,台北市松山區三民路115號
164490,台北市,吳興,台北市信義區吳興街284巷18弄2號
164559,台北市,天裕,台北市士林區中山北路七段156號1樓
164618,台北市,影城,台北市松山區八德路四段245巷35號
164641,台北市,新福玉,台北市南港區成福路145號147號
164733,台北市,瓏馬,台北市內湖區康樂街213號
164777,台北市,春龍,台北市中山區長春路257號
164803,台北市,東鑫,台北市松山區民生東路四段55巷10號
164939,台北市,萬光,台北市中正區中華路二段157號
165068,台北市,東復,台北市松山區復興北路313巷25號
165172,台北市,勝權,台北市中山區民權東路二段26號
165183,台北市,直安,台北市中山區北安路649號
165323,台北市,汀州,台北市中正區汀州路一段129號
165334,台北市,康雲,台北市內湖區康寧路一段160號
165839,台北市,立農,台北市北投區承德路七段378號
165943,台北市,萬美,台北市文山區萬和街6號2樓之1
165976,台北市,新育商,台北市松山區寧安街3巷11號1樓
165987,台北市,國貿,台北市信義區基隆路一段333號B3
166049,台北市,慶吉,台北市大同區重慶北路三段47號49號1樓
166094,台北市,瑞富,台北市內湖區瑞光路188巷51號1樓
166175,台北市,合江,台北市中山區合江街60號
166359,台北市,興信鑫,台北市中正區館前路59號1樓
166474,台北市,樂陽,台北市內湖區陽光街349號1樓
166614,台北市,樂湖,台北市內湖區東湖路120號1樓
166706,台北市,京育,台北市松山區南京東路四段52巷1號1樓
166739,台北市,金華,台北市大安區金華街140號1樓
166832,台北市,吉仁,台北市松山區延吉街27-1號1樓
166865,台北市,港環球,台北市南港區忠孝東路七段371號B2
166876,台北市,萬東,台北市萬華區萬大路486巷61號63號1樓
167190,台北市,誠安,台北市大安區敦化南路一段247巷12號1樓
167259,台北市,鑫通,台北市大安區信義路四段294巷7號1樓
167260,台北市,吉鑫,台北市中山區南京東路二段11號1樓
167352,台北市,小巨蛋,台北市松山區南京東路四段2號
167411,台北市,南昌,台北市中正區南昌路一段67號69號1樓
167433,台北市,直福,台北市中山區樂群三路218號1樓
167466,台北市,福瀛,台北市北投區西安街二段345號1樓
167477,台北市,京東,台北市松山區南京東路五段16號1樓
167581,台北市,安松,台北市大安區安東街50之2號50之3號50之4號
167651,台北市,一零一,台北市信義區信義路五段7號35樓
167905,台北市,鑫港,台北市士林區後港街210號
167950,台北市,東門,台北市大安區信義路二段198巷6號1樓
169864,台北市,港運,台北市南港區玉成街69號1樓
170071,台北市,東華,台北市北投區裕民一路40巷1號
170130,台北市,福氣,台北市士林區延平北路六段122號124號1樓
170141,台北市,開源,台北市信義區松山路136號138號
170152,台北市,松鑽,台北市松山區八德路四段686號
170196,台北市,鑫櫃,台北市中山區松江路183號183-1號1樓
170299,台北市,開博,台北市中正區開封街一段40號42號1樓
170314,台北市,洲子,台北市內湖區瑞光路517號1樓
170325,台北市,長通,台北市中山區長安東路二段101號
170381,台北市,興隆,台北市文山區興隆路二段219號
170392,台北市,復昌,台北市大安區通化里光復南路616號
170473,台北市,文學,台北市士林區光華路26巷10號1樓
170543,台北市,朱崙,台北市中山區朱崙街60號1樓
170587,台北市,天北,台北市士林區天母里天母西路39-1號1樓
170657,台北市,復安,台北市松山區民生東路三段130巷2之1號1樓
170668,台北市,政大,台北市文山區指南路二段99號101號
170691,台北市,樂和,台北市大安區樂利路29號29-1號
170738,台北市,北府,台北市信義區松仁路162號164號1樓
170772,台北市,芙蓉,台北市大安區仁愛路三段74號1樓
170794,台北市,榮星,台北市中山區龍江路322號
170819,台北市,溫東,台北市大安區和平東路一段266號
170864,台北市,鵬馳,台北市南港區南港路三段49-1號
170934,台北市,欣隆昌,台北市大安區基隆路二段142之1號及142之2號
170945,台北市,上弘,台北市松山區敦化北路168號B2
170978,台北市,中航,台北市中正區林森南路12號
170989,台北市,天津,台北市中山區天津街65號
171063,台北市,和金,台北市大安區和平東路一段91號
171085,台北市,西武,台北市內湖區內湖路一段285巷65弄3號5號1樓
171100,台北市,林安,台北市中山區林森北路572號
171166,台北市,秀山,台北市北投區中和街476號478號
171199,台北市,瑞和,台北市內湖區瑞光路316巷56號1樓
171258,台北市,錦捷,台北市中山區錦州街229號1樓
171269,台北市,國圖,台北市中正區中山南路20號B1樓
171306,台北市,鑫樂昇,台北市萬華區武昌街二段114之3號.之4號
171421,台北市,統威,台北市松山區東興路13之1號
171432,台北市,福鑫,台北市士林區中正路324號
171638,台北市,新寶清,台北市松山區南京東路五段334號336號1樓
171683,台北市,永明,台北市中山區明水路397巷7弄25號1樓
171720,台北市,欣福,台北市內湖區民權東路六段120巷7弄8號
171731,台北市,鑫泰,台北市大安區古風里泰順街64號1樓
171764,台北市,福榮,台北市士林區中正路220號222號
173531,台北市,婦聯,台北市松山區健康路224號
173874,台北市,權金,台北市內湖區金湖路405號1樓
173988,台北市,延壽,台北市松山區延壽街422號
174006,台北市,東光,台北市松山區南京東路五段15號1樓
174028,台北市,三玉,台北市士林區天母東路88之1號1樓
174534,台北市,鑫吉,台北市信義區虎林街85號
174796,台北市,龍淵,台北市大安區和平東路二段118巷33號
174888,台北市,景高,台北市文山區景華里景興路14號
174970,台北市,松智,台北市信義區莊敬路325巷43號
175032,台北市,中廣,台北市大安區仁愛路三段25-1號27號
175043,台北市,庫德,台北市松山區八德路二段366巷7號1樓
177038,台北市,德致,台北市北投區明德路87號89號1樓
177072,台北市,宏旭,台北市萬華區西園路一段238號1之2樓
177289,台北市,金碧,台北市內湖區金龍路215號1樓
177359,台北市,文一,台北市文山區木新路三段327號
177463,台北市,天福,台北市士林區天母東路8巷39號1樓
177485,台北市,明湖,台北市內湖區東湖路45號
180056,台北市,京站,台北市大同區華陰街91號
180366,台北市,恆安,台北市大安區永康街2巷12號1樓
180540,台北市,西寧南,台北市萬華區西寧南路141號1樓2樓
180595,台北市,博嘉,台北市文山區木柵路四段117號119號1樓
180687,台北市,景星,台北市大同區延平北路三段19之5號21號1樓
180861,台北市,德芝,台北市士林區士東路266巷5弄18號20號1樓
180920,台北市,龍泉,台北市大安區羅斯福路三段193號1樓
181060,台北市,光寶,台北市北投區光明路132之2號1.2樓
181118,台北市,德寶,台北市士林區德行東路109巷102弄15號1樓
181185,台北市,松機,台北市松山區敦化北路340之10號1樓
181200,台北市,堤頂,台北市內湖區堤頂大道二段411號1樓
181369,台北市,華碩,台北市北投區立德路15號1樓
181392,台北市,晶鑽,台北市中山區中山北路二段39巷8號1樓
181451,台北市,湖光,台北市內湖區基湖路35巷13號1樓
181680,台北市,松慶,台北市松山區慶城街1號1樓
181808,台北市,萬運,台北市萬華區西園路一段153號地下室
182258,台北市,復忠,台北市大安區光復南路98之3號98之5號
182269,台北市,光忠,台北市大安區復興南路一段107巷5弄1號1樓
182524,台北市,毓鄰,台北市內湖區新湖二路160號162號1樓
183011,台北市,京城,台北市松山區南京東路四段75之2號1樓
183125,台北市,明美,台北市中山區敬業一路130號1樓
183192,台北市,鑫日新,台北市萬華區武昌街二段122之1號
183309,台北市,鑫國語,台北市中正區南昌路一段135號1樓
183435,台北市,安保,台北市內湖區安康路28號1樓
183572,台北市,華興,台北市文山區木柵路一段284號286號1樓
183697,台北市,長城,台北市中山區中山北路二段56號1樓
183756,台北市,鑫富民,台北市大安區忠孝東路四段181巷40弄22號1樓
183848,台北市,仟瑞,台北市大同區民生西路84號1樓
183859,台北市,和碩二,台北市北投區立德路150之3號B1樓
183996,台北市,瑞景,台北市內湖區瑞光路583巷30號1樓
184139,台北市,統新,台北市中正區臨沂街27巷10號1樓
184405,台北市,集鑫,台北市士林區延平北路六段229號231號
184416,台北市,凱富,台北市萬華區西園路一段278號1樓
184461,台北市,瑞德,台北市中正區新生南路一段170巷14之3號1樓
184472,台北市,墘運,台北市內湖區洲子街12號1樓
184494,台北市,成昆,台北市萬華區成都路68號1樓
184508,台北市,大饌,台北市士林區大東路35號1樓
184575,台北市,聯合,台北市信義區忠孝東路四段559巷6號
184586,台北市,大敦,台北市大安區敦化南路二段63巷7號1樓
184737,台北市,大華,台北市萬華區萬大路495號497號
184782,台北市,復春,台北市松山區復興北路179號
184793,台北市,警廣,台北市中正區廣州街10-2號10-3號10-4部分號1樓
184955,台北市,華慶,台北市中正區中華路一段59之16號
184988,台北市,塔城,台北市大同區長安西路271號1樓及273巷2號1樓
184999,台北市,鑫錦州,台北市中山區錦州街263號
185051,台北市,新大直,台北市中山區北安路621巷48號
185110,台北市,中錦,台北市中山區中山北路二段98號
185143,台北市,昌隆,台北市信義區基隆路二段131-4號
185154,台北市,美麗華,台北市中山區北安路839-1號
185165,台北市,新饒河,台北市松山區八德路四段697號1樓
185213,台北市,忠陽,台北市南港區忠孝東路六段465號1樓
185268,台北市,科技站,台北市大安區復興南路二段203號
185279,台北市,新愛國,台北市中正區延平南路177號
185280,台北市,中愛,台北市中正區寧波東街17號1樓
185316,台北市,國京,台北市中山區南京東路三段21號1樓
185327,台北市,保聖,台北市大同區酒泉街58號60號
185338,台北市,富港,台北市內湖區港墘路46號48號1樓
185394,台北市,木盛,台北市文山區木柵路三段88號
185408,台北市,長中,台北市中山區中山北路二段40-1號
185464,台北市,榮護,台北市北投區石牌路二段179號1樓
185556,台北市,豐基,台北市士林區基河路368號370號
185567,台北市,兒樂,台北市士林區承德路五段55號
185578,台北市,新忠誠,台北市士林區中山北路六段18號20號1樓
185604,台北市,民美,台北市中山區圓山里中山北路三段57號
185659,台北市,建欣,台北市中山區建國北路二段13號1樓
185682,台北市,吉盛,台北市松山區南京東路五段66巷3弄1號1樓
185707,台北市,民復,台北市松山區民生東路四段130號
185718,台北市,基河,台北市中山區樂群二路206號1樓
185796,台北市,新錦祥,台北市中山區錦西街16號
185822,台北市,研究,台北市南港區研究院路二段14號
185833,台北市,昆寧,台北市萬華區西寧南路50巷3號5號
185888,台北市,彩龍,台北市內湖區行善路35號1F
186009,台北市,敦親,台北市大安區辛亥路二段171巷8號
186065,台北市,信福,台北市信義區福德街308號310巷1號
186076,台北市,港德,台北市南港區福德街373巷25號
186087,台北市,榮總,台北市北投區石牌路二段301號
186124,台北市,參龍,台北市內湖區行善路64號
186157,台北市,大永博,台北市中正區博愛路97號1樓
186168,台北市,通盈,台北市松山區南京東路五段315號
186179,台北市,悅來,台北市內湖區五分街9號11號1樓
186238,台北市,北車,台北市中正區忠孝西路一段49號B1樓
186319,台北市,喜悅,台北市大安區復興南路二段82-1及82-2號
186331,台北市,聰明,台北市松山區寶清街34號1樓
186353,台北市,香城,台北市南港區南港路一段167號1樓
186364,台北市,總站,台北市信義區吳興街486號488號1樓
186401,台北市,大眾,台北市內湖區港墘路221巷41號1樓
186434,台北市,新泰順,台北市大安區泰順街13號
186467,台北市,瑞升,台北市大安區杭州南路二段91號
186489,台北市,鑫館,台北市中正區汀州路三段269號1樓2樓
186515,台北市,新慶陽,台北市大同區重慶北路二段60號
186526,台北市,行義,台北市北投區石牌路二段348巷1號3號1樓
186537,台北市,敦頂,台北市大安區忠孝東路四段101巷7號
186548,台北市,森鑽,台北市中山區林森北路101號1樓
186559,台北市,國學,台北市中山區長春路182號
186652,台北市,新艋舺,台北市萬華區萬大路292號
186663,台北市,實踐大,台北市中山區大直街70號1樓
186696,台北市,鐏賢,台北市北投區尊賢街247號
186711,台北市,興義,台北市萬華區興義街6號8號1樓
187057,台北市,鑫泉州,台北市中正區汀州路一段285號一樓
187286,台北市,西安,台北市北投區大興街44號46號1樓
187389,台北市,廣明,台北市萬華區昆明街285號之3之4
187460,台北市,社鑽,台北市士林區中正路639號1樓
187541,台北市,德華,台北市士林區文林路669號1樓及B1
187552,台北市,大中,台北市北投區中央南路一段114號
187758,台北市,東洋,台北市士林區中山北路七段14巷19號Ｂ1
187781,台北市,華江,台北市萬華區華江里20鄰環河南路二段200號
187806,台北市,征唐,台北市松山區新東街41-7號
187817,台北市,萬福,台北市文山區萬年里羅斯福路五段170巷33及35號
187862,台北市,全球,台北市內湖區新湖二路329號1樓
187909,台北市,滬江,台北市文山區羅斯福路六段308號310號
187921,台北市,合旺,台北市大安區復興南路二段151巷41號
188005,台北市,福致,台北市北投區致遠一路二段49號51號1樓
188094,台北市,信吉,台北市信義區永吉路278巷58弄2號
188326,台北市,雄強,台北市南港區忠孝東路六段276號
188452,台北市,行龍,台北市內湖區行愛路128號
188588,台北市,圓武,台北市中山區吉林路28號
188599,台北市,鑫青天,台北市萬華區青年路144號
188681,台北市,松民,台北市松山區三民路10號
188717,台北市,國賓,台北市中山區中山北路二段77巷3號5號1樓
189178,台北市,軍總,台北市中正區汀州路三段129號
189259,台北市,錦合,台北市中山區合江街117號
189271,台北市,永康,台北市大安區永康街43號
189363,台北市,文新,台北市文山區樟新里木新路三段276號
189400,台北市,星成,台北市內湖區星雲街17號
189411,台北市,紫陽,台北市內湖區紫陽里陽光街159號
189695,台北市,文忠,台北市文山區忠順街二段10號1樓
189710,台北市,長塑,台北市松山區敦化北路199巷2弄9號1樓
189776,台北市,桂明,台北市萬華區桂林路55號
189983,台北市,樂利,台北市大安區樂利路76號78號1樓
190042,台北市,羅斯福,台北市文山區羅斯福路五段216號
190064,台北市,京復,台北市松山區光復北路11巷44號
190097,台北市,德誠,台北市士林區德行東路106號108號1樓
190123,台北市,世新大,台北市文山區木柵路一段17巷1號1樓
190145,台北市,鑫壽,台北市松山區延壽街323號
190156,台北市,新萬隆,台北市文山區羅斯福路六段20號22號
190259,台北市,信德,台北市信義區松德路200巷10號
190282,台北市,景華,台北市文山區興東里景華街130號
190293,台北市,冬樂,台北市士林區美崙街112號一樓
190330,台北市,必成,台北市信義區基隆路一段178號180號1樓
190363,台北市,寶德,台北市松山區八德路四段321號
190477,台北市,麗安,台北市內湖區內湖路一段445號1樓
190503,台北市,台科一,台北市大安區基隆路四段43號1樓
190570,台北市,敦隆,台北市大安區敦化南路二段182號
190592,台北市,德天,台北市士林區德行西路52號1樓
